,IS Policy,IS Budget,Optimizer,EVD Pre,EVD Post,Theta,Info,NFEV,Duration (s)
65,Uniform,1,CMA-ES,468.8895387,19.08909745,"[ 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1. -1. -1.  1.  1. -1. -1.
 -1.  1.  1.  1.  1.  1.  1.]","(6_w,13)-aCMA-ES (mu_w=4.0,w_1=38%) in dimension 25 (seed=497165, Wed Jun 23 05:00:08 2021)
Iterat #Fevals   function value  axis ratio  sigma  min&max std  t[m:s]
    1     13 6.132808633724910e+00 1.0e+00 4.65e-01  5e-01  5e-01 0:00.0
    2     26 4.687309834400818e+00 1.1e+00 4.50e-01  4e-01  5e-01 0:00.0
    3     39 5.950228558023426e+00 1.1e+00 4.32e-01  4e-01  4e-01 0:00.0
  100   1300 9.127855848178257e-02 4.2e+00 2.30e-01  9e-02  3e-01 0:00.4
  200   2600 -1.442052682289248e+00 8.5e+00 3.17e-02  6e-03  4e-02 0:00.8
  300   3900 -1.474646557481169e+00 3.3e+01 1.64e-02  2e-03  6e-02 0:01.1
  400   5200 -1.481520315428462e+00 4.9e+01 1.21e-02  1e-03  4e-02 0:01.5
  500   6500 -1.488469538857604e+00 7.0e+01 6.26e-04  4e-05  3e-03 0:01.8
  600   7800 -1.488472149413909e+00 7.3e+01 3.14e-04  2e-05  1e-03 0:02.2
  700   9100 -1.488516291041162e+00 3.9e+02 1.48e-03  6e-05  2e-02 0:02.6
  800  10400 -1.488530947029396e+00 5.3e+02 9.52e-05  3e-06  1e-03 0:02.9
  900  11700 -1.488539189242676e+00 9.0e+02 1.27e-03  4e-05  3e-02 0:03.3
 1000  13000 -1.488585395465325e+00 1.4e+03 1.75e-04  4e-06  6e-03 0:03.7
Iterat #Fevals   function value  axis ratio  sigma  min&max std  t[m:s]
 1100  14300 -1.488585428846626e+00 1.4e+03 3.02e-06  6e-08  8e-05 0:04.0
 1165  15145 -1.488585428855341e+00 1.2e+03 1.55e-07  3e-09  3e-06 0:04.3
termination on tolfun=1e-11 (Wed Jun 23 05:00:15 2021)
final/bestever f-value = -1.488585e+00 -1.488585e+00
incumbent solution: [1. 1. 1. 1. 1. 1. 1. 1. ...]
std deviations: [1.35495925e-06 3.44617941e-08 3.10324701e-09 3.85560779e-08
 3.49682281e-06 3.42002192e-08 1.93625080e-08 3.11799091e-08 ...]",15145,31.195939
66,Uniform,10,L-BFGS-B-IS,423.606065,284.6666907,"[-0.86486466  1.          1.          0.96240464 -0.8653301  -1.
 -1.         -1.         -1.         -1.         -1.          1.
  0.55337794  1.         -1.         -1.          1.          1.
  1.         -1.         -1.         -1.         -1.         -1.
 -1.        ]","      fun: 175.91127191168601
 hess_inv: <25x25 LbfgsInvHessProduct with dtype=float64>
      jac: array([ 5.30545656e-05, -1.54196818e-01, -2.67948324e+01, -1.86375646e-02,
        1.42549717e-04,  4.36623117e-01,  2.99422624e+00,  3.21707249e+00,
        5.27769788e+00,  1.89071709e-01,  2.38359157e+00, -2.90854954e-02,
        4.78589883e-02, -3.60986029e-02,  2.86385338e+00,  2.38692512e+00,
       -5.16177201e-02, -1.18643628e-01, -1.97562593e-01,  2.95236856e+00,
        2.28625163e-01,  3.11820796e+00,  2.16216166e+00,  3.63063896e+00,
        4.82383175e-01])
  message: 'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH'
     nfev: 37
      nit: 13
     njev: 37
   status: 0
  success: True
        x: array([-0.86486466,  1.        ,  1.        ,  0.96240464, -0.8653301 ,
       -1.        , -1.        , -1.        , -1.        , -1.        ,
       -1.        ,  1.        ,  0.55337794,  1.        , -1.        ,
       -1.        ,  1.        ,  1.        ,  1.        , -1.        ,
       -1.        , -1.        , -1.        , -1.        , -1.        ])",37,63.385588
67,Uniform,10,L-BFGS-B-2point,393.7393406,419.2690815,"[ 0.86450454  1.          1.          1.         -0.86471354 -1.
 -1.         -1.         -1.         -1.         -1.          1.
  0.6117466   1.         -1.         -1.          1.          1.
  1.         -1.         -1.         -1.         -1.         -1.
 -1.        ]","      fun: 175.9052758632355
 hess_inv: <25x25 LbfgsInvHessProduct with dtype=float64>
      jac: array([-3.05175781e-05, -1.97193146e-01, -2.72272415e+01, -6.32514954e-02,
        9.91821289e-05,  7.95803070e-02,  7.92078018e-01,  1.06057358e+00,
        2.71533394e+00,  1.02098465e-01,  6.66316986e-01, -7.34767914e-02,
        3.81469727e-06, -1.38053894e-01,  1.52588463e+00,  8.28170776e-01,
       -1.84816360e-01, -1.92909241e-01, -2.72836685e-01,  1.48997688e+00,
        1.16834641e-01,  1.25844383e+00,  6.99628830e-01,  1.60494423e+00,
        3.09684753e-01])
  message: 'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH'
     nfev: 390
      nit: 11
     njev: 15
   status: 0
  success: True
        x: array([ 0.86450454,  1.        ,  1.        ,  1.        , -0.86471354,
       -1.        , -1.        , -1.        , -1.        , -1.        ,
       -1.        ,  1.        ,  0.6117466 ,  1.        , -1.        ,
       -1.        ,  1.        ,  1.        ,  1.        , -1.        ,
       -1.        , -1.        , -1.        , -1.        , -1.        ])",390,26.730661
68,Uniform,10,CMA-ES,435.3725341,319.6265453,"[ 1.          1.          1.          1.         -1.         -1.
 -1.         -1.         -1.         -1.         -1.          1.
  0.61174439  1.         -1.         -1.          1.          1.
  1.         -1.         -1.         -1.         -1.         -1.
 -1.        ]","(6_w,13)-aCMA-ES (mu_w=4.0,w_1=38%) in dimension 25 (seed=430870, Wed Jun 23 05:27:09 2021)
Iterat #Fevals   function value  axis ratio  sigma  min&max std  t[m:s]
    1     13 1.974507707263949e+02 1.0e+00 4.65e-01  5e-01  5e-01 0:00.1
    2     26 1.903727151008469e+02 1.1e+00 4.50e-01  4e-01  5e-01 0:00.2
    3     39 1.912546005512871e+02 1.1e+00 4.37e-01  4e-01  4e-01 0:00.3
   41    533 1.799105462249698e+02 2.0e+00 3.23e-01  2e-01  3e-01 0:03.3
   92   1196 1.780341440193531e+02 3.1e+00 1.71e-01  8e-02  2e-01 0:07.3
  100   1300 1.772536165474461e+02 3.3e+00 1.56e-01  6e-02  2e-01 0:07.9
  176   2288 1.761457776689808e+02 6.2e+00 5.25e-02  1e-02  7e-02 0:14.0
  200   2600 1.760496070177215e+02 7.2e+00 3.72e-02  8e-03  5e-02 0:15.9
  300   3900 1.759111855683489e+02 1.8e+01 1.79e-02  3e-03  4e-02 0:23.8
  400   5200 1.759053577997159e+02 1.7e+01 2.71e-04  3e-05  5e-04 0:31.7
  500   6500 1.759053564259612e+02 5.1e+01 1.67e-04  1e-05  6e-04 0:39.6
  600   7800 1.759052915560346e+02 6.5e+02 1.03e-03  7e-05  4e-02 0:47.5
  700   9100 1.759052872025136e+02 6.0e+02 5.75e-05  3e-06  2e-03 0:55.4
  800  10400 1.759052857541911e+02 6.3e+02 2.99e-04  1e-05  7e-03 1:03.3
  900  11700 1.759052584319466e+02 1.2e+03 2.76e-04  1e-05  1e-02 1:11.2
 1000  13000 1.759052582945125e+02 1.1e+03 3.67e-06  1e-07  1e-04 1:19.1
Iterat #Fevals   function value  axis ratio  sigma  min&max std  t[m:s]
 1084  14092 1.759052582944831e+02 1.1e+03 1.53e-07  4e-09  4e-06 1:25.7
termination on tolfun=1e-11 (Wed Jun 23 05:28:37 2021)
final/bestever f-value = 1.759053e+02 1.759053e+02
incumbent solution: [ 1.  1.  1.  1. -1. -1. -1. -1. ...]
std deviations: [4.14501822e-06 5.13533819e-08 4.15977884e-09 8.51563245e-08
 2.11749203e-06 7.69048195e-08 2.51789258e-08 2.12611832e-08 ...]",14092,112.766056
69,Uniform,50,L-BFGS-B-IS,443.07962,10.69338526,"[ 4.29704587e-04  1.00000000e+00  1.00000000e+00  3.23798110e-01
 -3.24891196e-04 -8.34545960e-02 -1.00000000e+00 -1.00000000e+00
 -1.00000000e+00 -3.06008219e-01 -1.00000000e+00 -1.00000000e+00
 -2.51532096e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00
 -1.00000000e+00  2.21677486e-01 -1.00000000e+00 -1.00000000e+00
 -1.42459964e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00
 -5.79497855e-01]","      fun: 227.19026212652642
 hess_inv: <25x25 LbfgsInvHessProduct with dtype=float64>
      jac: array([-7.13003718e-05, -1.84899223e-01, -2.74041039e+01, -3.60866206e-02,
        9.64804322e-05,  2.32650862e-02,  3.22268461e+00,  5.81733401e+00,
        3.58072832e+00,  6.72150732e-02,  2.85453112e+00,  7.43298461e-01,
        4.89908589e-01,  1.56377504e+00,  2.80560897e+00,  1.92495817e+00,
        1.18901826e+00,  3.81901831e-01,  9.24604093e-01,  3.57104296e+00,
        3.39048550e-02,  2.41452583e+00,  6.57856827e+00,  3.53688493e+00,
        1.30527767e-01])
  message: 'ABNORMAL_TERMINATION_IN_LNSRCH'
     nfev: 49
      nit: 5
     njev: 49
   status: 2
  success: False
        x: array([ 4.29704587e-04,  1.00000000e+00,  1.00000000e+00,  3.23798110e-01,
       -3.24891196e-04, -8.34545960e-02, -1.00000000e+00, -1.00000000e+00,
       -1.00000000e+00, -3.06008219e-01, -1.00000000e+00, -1.00000000e+00,
       -2.51532096e-01, -1.00000000e+00, -1.00000000e+00, -1.00000000e+00,
       -1.00000000e+00,  2.21677486e-01, -1.00000000e+00, -1.00000000e+00,
       -1.42459964e-01, -1.00000000e+00, -1.00000000e+00, -1.00000000e+00,
       -5.79497855e-01])",49,239.650645
70,Uniform,50,L-BFGS-B-2point,411.6825,198.6246141,"[ 5.82615394e-03  1.00000000e+00  1.00000000e+00  1.00000000e+00
 -8.18894039e-04  1.00000000e+00 -1.00000000e+00 -1.00000000e+00
 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00
 -9.45052781e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00
 -1.00000000e+00  1.00000000e+00 -1.00000000e+00 -1.00000000e+00
 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00
 -1.00000000e+00]","      fun: 226.84829385782047
 hess_inv: <25x25 LbfgsInvHessProduct with dtype=float64>
      jac: array([-9.53674316e-05, -2.13462830e-01, -2.77377186e+01, -1.31080627e-01,
        9.53674316e-06, -9.13028717e-02,  1.05707169e+00,  2.69782066e+00,
        1.76540756e+00,  2.39772797e-02,  1.07600212e+00,  6.71272278e-02,
        1.90734863e-06,  3.52514267e-01,  1.34498405e+00,  7.58598328e-01,
        1.84803009e-01, -1.42873764e-01,  2.36568451e-02,  1.61467552e+00,
        1.58843994e-02,  9.53701019e-01,  2.63090897e+00,  1.44760513e+00,
        1.65824890e-02])
  message: 'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH'
     nfev: 702
      nit: 23
     njev: 27
   status: 0
  success: True
        x: array([ 5.82615394e-03,  1.00000000e+00,  1.00000000e+00,  1.00000000e+00,
       -8.18894039e-04,  1.00000000e+00, -1.00000000e+00, -1.00000000e+00,
       -1.00000000e+00, -1.00000000e+00, -1.00000000e+00, -1.00000000e+00,
       -9.45052781e-01, -1.00000000e+00, -1.00000000e+00, -1.00000000e+00,
       -1.00000000e+00,  1.00000000e+00, -1.00000000e+00, -1.00000000e+00,
       -1.00000000e+00, -1.00000000e+00, -1.00000000e+00, -1.00000000e+00,
       -1.00000000e+00])",702,41.65082
71,Uniform,50,CMA-ES,486.3622374,219.9806886,"[ 1.          1.          1.          1.         -1.          1.
 -1.         -1.         -1.         -1.         -1.         -1.
 -0.94505382 -1.         -1.         -1.         -1.          1.
 -1.         -1.         -1.         -1.         -1.         -1.
 -1.        ]","(6_w,13)-aCMA-ES (mu_w=4.0,w_1=38%) in dimension 25 (seed=457122, Wed Jun 23 05:58:42 2021)
Iterat #Fevals   function value  axis ratio  sigma  min&max std  t[m:s]
    1     13 2.455776341190251e+02 1.0e+00 4.76e-01  5e-01  5e-01 0:00.4
    2     26 2.360147036730156e+02 1.1e+00 4.73e-01  5e-01  5e-01 0:00.7
    3     39 2.370820874721128e+02 1.1e+00 4.68e-01  5e-01  5e-01 0:01.0
   13    169 2.365028302377037e+02 1.3e+00 3.74e-01  3e-01  4e-01 0:04.2
   26    338 2.317304013300241e+02 1.6e+00 3.51e-01  3e-01  4e-01 0:08.4
   42    546 2.307052630362186e+02 1.8e+00 2.45e-01  2e-01  3e-01 0:13.6
   61    793 2.287444730394559e+02 2.2e+00 1.38e-01  8e-02  1e-01 0:19.7
   83   1079 2.279902298930386e+02 2.6e+00 6.93e-02  3e-02  7e-02 0:26.8
  100   1300 2.278380733835895e+02 3.1e+00 4.91e-02  2e-02  5e-02 0:32.2
  128   1664 2.276125639511133e+02 4.7e+00 5.85e-02  2e-02  7e-02 0:41.3
  159   2067 2.273381656747701e+02 7.3e+00 5.16e-02  1e-02  8e-02 0:51.4
  194   2522 2.272111061622907e+02 9.0e+00 3.37e-02  8e-03  6e-02 1:02.6
  200   2600 2.271984946188127e+02 9.0e+00 3.09e-02  7e-03  5e-02 1:04.6
  241   3133 2.271056067298875e+02 1.1e+01 2.87e-02  6e-03  5e-02 1:17.8
  285   3705 2.269525038967723e+02 2.3e+01 4.81e-02  8e-03  1e-01 1:31.9
  300   3900 2.269152718783574e+02 2.1e+01 2.64e-02  4e-03  6e-02 1:36.8
  350   4550 2.268909062637013e+02 2.0e+01 1.84e-02  2e-03  3e-02 1:53.0
  400   5200 2.268755781742748e+02 2.3e+01 1.45e-02  2e-03  3e-02 2:09.1
  456   5928 2.268651243262559e+02 3.0e+01 1.38e-02  1e-03  3e-02 2:27.2
  500   6500 2.268512583475650e+02 4.9e+01 1.59e-02  1e-03  6e-02 2:41.4
  562   7306 2.268484284782068e+02 5.0e+01 1.96e-03  1e-04  7e-03 3:01.4
  600   7800 2.268483838343234e+02 4.8e+01 9.71e-04  7e-05  3e-03 3:13.7
  669   8697 2.268483785231329e+02 4.8e+01 7.26e-05  4e-06  2e-04 3:35.8
  700   9100 2.268483784565042e+02 4.8e+01 4.95e-05  3e-06  1e-04 3:45.9
  775  10075 2.268483782681743e+02 1.0e+02 1.07e-04  5e-06  5e-04 4:10.0
  800  10400 2.268483777663511e+02 1.9e+02 2.24e-04  1e-05  2e-03 4:18.0
  881  11453 2.268482415250699e+02 1.0e+03 3.85e-03  2e-04  1e-01 4:44.1
  900  11700 2.268482072602529e+02 1.0e+03 2.18e-03  9e-05  8e-02 4:50.3
  987  12831 2.268481953186919e+02 8.7e+02 7.43e-05  2e-06  2e-03 5:18.3
 1000  13000 2.268481953124588e+02 9.0e+02 5.85e-05  2e-06  1e-03 5:22.5
Iterat #Fevals   function value  axis ratio  sigma  min&max std  t[m:s]
 1093  14209 2.268481952599574e+02 8.0e+02 6.65e-05  2e-06  1e-03 5:52.6
 1100  14300 2.268481952521951e+02 8.0e+02 7.80e-05  2e-06  1e-03 5:54.8
 1199  15587 2.268481895946815e+02 2.2e+03 7.07e-04  2e-05  3e-02 6:26.8
 1200  15600 2.268481894548872e+02 2.2e+03 6.87e-04  2e-05  3e-02 6:27.2
 1300  16900 2.268481890480422e+02 2.1e+03 1.09e-05  2e-07  4e-04 6:59.5
 1392  18096 2.268481890479530e+02 2.1e+03 2.00e-07  3e-09  7e-06 7:29.3
termination on tolfun=1e-11 (Wed Jun 23 06:06:15 2021)
final/bestever f-value = 2.268482e+02 2.268482e+02
incumbent solution: [ 1.  1.  1.  1. -1.  1. -1. -1. ...]
std deviations: [2.06488653e-06 3.74642098e-08 3.40228578e-09 5.08434491e-08
 6.53016581e-06 5.71216192e-08 1.86223966e-08 1.08291690e-08 ...]",18096,477.207806
72,Uniform,1,L-BFGS-B-IS,410.857943,295.0403082,"[ 1.  1.  1.  1.  1.  1. -1. -1. -1. -1. -1. -1.  1. -1. -1. -1. -1.  1.
 -1. -1. -1. -1. -1. -1. -1.]","      fun: 159.00816524942667
 hess_inv: <25x25 LbfgsInvHessProduct with dtype=float64>
      jac: array([-1.25508630e-04, -2.53484889e-01, -2.80368067e+01, -1.58303874e-01,
       -1.47032513e-05, -8.18471800e-02,  1.40758583e+00,  3.53404428e+00,
        2.60664654e+00,  8.55009777e-02,  1.87159931e+00,  6.17371599e-01,
       -3.14982918e-01,  1.13629886e+00,  2.84280999e+00,  2.12260909e+00,
        1.24771995e-01, -4.81472214e-01,  4.61424710e-01,  3.48162436e+00,
        6.76033649e-02,  3.05415844e+00,  4.01741410e+00,  3.98274927e+00,
        1.19523470e-01])
  message: 'CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL'
     nfev: 32
      nit: 12
     njev: 32
   status: 0
  success: True
        x: array([ 1.,  1.,  1.,  1.,  1.,  1., -1., -1., -1., -1., -1., -1.,  1.,
       -1., -1., -1., -1.,  1., -1., -1., -1., -1., -1., -1., -1.])",32,29.235001
73,Uniform,1,L-BFGS-B-2point,482.157447,241.7995899,"[ 1.  1.  1.  1.  1.  1. -1. -1. -1. -1. -1. -1.  1. -1. -1. -1.  1.  1.
  1. -1. -1. -1. -1. -1. -1.]","      fun: 158.3955684264169
 hess_inv: <25x25 LbfgsInvHessProduct with dtype=float64>
      jac: array([-1.29699707e-04, -2.55764008e-01, -2.80641251e+01, -1.61973953e-01,
       -1.90734863e-05, -1.32110596e-01,  4.41518784e-01,  1.76155472e+00,
        1.84677887e+00,  7.11879730e-02,  7.05190659e-01,  1.06220245e-01,
       -3.53347778e-01,  2.04185486e-01,  1.74098969e+00,  9.15256500e-01,
       -1.41471863e-01, -4.82734680e-01, -1.64825439e-01,  1.94622231e+00,
        3.79428864e-02,  1.51636696e+00,  1.86399078e+00,  2.17052460e+00,
        5.83992004e-02])
  message: 'CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL'
     nfev: 130
      nit: 4
     njev: 5
   status: 0
  success: True
        x: array([ 1.,  1.,  1.,  1.,  1.,  1., -1., -1., -1., -1., -1., -1.,  1.,
       -1., -1., -1.,  1.,  1.,  1., -1., -1., -1., -1., -1., -1.])",130,24.362845
74,Uniform,1,CMA-ES,474.2729432,293.134166,"[ 1.  1.  1.  1.  1.  1. -1. -1. -1. -1. -1. -1.  1. -1. -1. -1.  1.  1.
  1. -1. -1. -1. -1. -1. -1.]","(6_w,13)-aCMA-ES (mu_w=4.0,w_1=38%) in dimension 25 (seed=430536, Wed Jun 23 06:32:33 2021)
Iterat #Fevals   function value  axis ratio  sigma  min&max std  t[m:s]
    1     13 1.778843057412570e+02 1.0e+00 4.83e-01  5e-01  5e-01 0:00.0
    2     26 1.746462744257572e+02 1.1e+00 4.75e-01  5e-01  5e-01 0:00.0
    3     39 1.740468119145898e+02 1.1e+00 4.79e-01  5e-01  5e-01 0:00.0
  100   1300 1.594138360209436e+02 3.7e+00 1.15e-01  5e-02  1e-01 0:01.3
  200   2600 1.585679240015864e+02 8.1e+00 3.71e-02  9e-03  6e-02 0:02.6
  300   3900 1.584065732024642e+02 1.4e+01 1.07e-02  2e-03  2e-02 0:03.9
  400   5200 1.583957775721866e+02 2.1e+01 1.00e-03  1e-04  2e-03 0:05.3
  500   6500 1.583957680114330e+02 3.1e+01 1.04e-04  9e-06  2e-04 0:06.6
  600   7800 1.583957211420949e+02 3.9e+02 1.47e-03  9e-05  4e-02 0:07.9
  700   9100 1.583955962139240e+02 6.4e+02 1.40e-04  8e-06  5e-03 0:09.2
  800  10400 1.583955960854164e+02 6.1e+02 6.01e-05  3e-06  2e-03 0:10.5
  900  11700 1.583955930492714e+02 8.1e+02 4.23e-04  2e-05  1e-02 0:11.8
 1000  13000 1.583955684630125e+02 2.0e+03 1.53e-04  5e-06  9e-03 0:13.1
Iterat #Fevals   function value  axis ratio  sigma  min&max std  t[m:s]
 1100  14300 1.583955684264215e+02 1.8e+03 2.31e-06  6e-08  1e-04 0:14.4
 1164  15132 1.583955684264169e+02 1.7e+03 1.29e-07  3e-09  5e-06 0:15.3
termination on tolfun=1e-11 (Wed Jun 23 06:32:51 2021)
final/bestever f-value = 1.583956e+02 1.583956e+02
incumbent solution: [ 1.  1.  1.  1.  1.  1. -1. -1. ...]
std deviations: [1.68611993e-06 3.36194203e-08 3.13480058e-09 4.18366343e-08
 5.16921188e-06 4.78130336e-08 2.37252145e-08 1.26624031e-08 ...]",15132,42.277871
75,Uniform,10,L-BFGS-B-IS,401.3733494,4.243447179,"[ 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1. -1. -1. -1.  1.  1. -1. -1.
 -1.  1.  1.  1.  1.  1.  1.]","      fun: 211.9255276900602
 hess_inv: <25x25 LbfgsInvHessProduct with dtype=float64>
      jac: array([-1.37228931e-04, -2.60523659e-01, -2.81397208e+01, -1.74939465e-01,
       -3.41200525e-05, -2.31296575e-01, -6.75867046e-01, -2.56885411e-01,
       -1.51061010e-01, -8.23808516e-03, -5.44273458e-01,  1.67326244e+00,
        1.47303936e+01,  9.34341816e-01, -1.39208783e-01, -3.83769185e-01,
        7.98203087e-01,  1.73201666e+01,  1.04652915e+00, -1.64670180e-01,
       -1.14475260e-02, -3.09244492e-01, -3.68439128e-01, -3.37759441e-01,
       -7.78023260e-02])
  message: 'CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL'
     nfev: 36
      nit: 13
     njev: 36
   status: 0
  success: True
        x: array([ 1.,  1.,  1.,  1.,  1.,  1.,  1.,  1.,  1.,  1.,  1., -1., -1.,
       -1.,  1.,  1., -1., -1., -1.,  1.,  1.,  1.,  1.,  1.,  1.])",36,58.441331
76,Uniform,10,L-BFGS-B-2point,466.1463059,385.2644582,"[ 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1. -1. -1. -1.  1.  1. -1. -1.
 -1.  1.  1.  1.  1.  1.  1.]","      fun: 211.9255276900602
 hess_inv: <25x25 LbfgsInvHessProduct with dtype=float64>
      jac: array([-1.37329102e-04, -2.60522842e-01, -2.81397209e+01, -1.74940109e-01,
       -3.43322754e-05, -2.31296539e-01, -6.75989151e-01, -2.58829117e-01,
       -1.51119232e-01, -8.23783875e-03, -5.44319153e-01,  5.38833618e-01,
        6.54132843e+00,  2.38689423e-01, -1.39221191e-01, -3.83781433e-01,
        1.37659073e-01,  7.58719063e+00,  2.51810074e-01, -1.64691925e-01,
       -1.14479065e-02, -3.09284210e-01, -3.69956970e-01, -3.37818146e-01,
       -7.78026581e-02])
  message: 'CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL'
     nfev: 130
      nit: 4
     njev: 5
   status: 0
  success: True
        x: array([ 1.,  1.,  1.,  1.,  1.,  1.,  1.,  1.,  1.,  1.,  1., -1., -1.,
       -1.,  1.,  1., -1., -1., -1.,  1.,  1.,  1.,  1.,  1.,  1.])",130,34.601411
77,Uniform,10,CMA-ES,440.5550489,37.2500793,"[ 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1. -1. -1. -1.  1.  1. -1. -1.
 -1.  1.  1.  1.  1.  1.  1.]","(6_w,13)-aCMA-ES (mu_w=4.0,w_1=38%) in dimension 25 (seed=506947, Wed Jun 23 07:00:32 2021)
Iterat #Fevals   function value  axis ratio  sigma  min&max std  t[m:s]
    1     13 2.383555768002986e+02 1.0e+00 4.69e-01  5e-01  5e-01 0:00.1
    2     26 2.310119925090723e+02 1.1e+00 4.52e-01  4e-01  5e-01 0:00.2
    3     39 2.246499754122178e+02 1.1e+00 4.52e-01  4e-01  5e-01 0:00.3
   47    611 2.180561065991640e+02 2.4e+00 4.90e-01  3e-01  6e-01 0:03.3
  100   1300 2.156846664845120e+02 4.2e+00 3.67e-01  2e-01  5e-01 0:07.0
  172   2236 2.123635495510159e+02 6.7e+00 9.91e-02  2e-02  1e-01 0:12.1
  200   2600 2.121240373213660e+02 7.7e+00 7.50e-02  2e-02  9e-02 0:14.1
  300   3900 2.119569328384225e+02 1.5e+01 7.38e-03  1e-03  1e-02 0:21.1
  400   5200 2.119285849281427e+02 5.7e+01 6.79e-03  7e-04  3e-02 0:28.2
  500   6500 2.119256311095453e+02 5.7e+01 1.29e-03  1e-04  4e-03 0:35.1
  600   7800 2.119256162072179e+02 5.5e+01 2.34e-04  1e-05  7e-04 0:42.1
  700   9100 2.119255757727836e+02 3.8e+02 6.59e-04  3e-05  1e-02 0:49.1
  800  10400 2.119255736894986e+02 4.3e+02 6.37e-05  2e-06  1e-03 0:56.1
  900  11700 2.119255721589625e+02 4.8e+02 3.88e-04  1e-05  6e-03 1:03.0
 1000  13000 2.119255280027552e+02 1.5e+03 4.56e-04  1e-05  2e-02 1:10.0
Iterat #Fevals   function value  axis ratio  sigma  min&max std  t[m:s]
 1100  14300 2.119255276900903e+02 1.2e+03 5.86e-06  1e-07  2e-04 1:17.0
 1182  15366 2.119255276900602e+02 1.1e+03 2.05e-07  4e-09  5e-06 1:22.7
termination on tolfun=1e-11 (Wed Jun 23 07:01:58 2021)
final/bestever f-value = 2.119255e+02 2.119255e+02
incumbent solution: [1. 1. 1. 1. 1. 1. 1. 1. ...]
std deviations: [1.93668939e-06 4.24028976e-08 4.14234203e-09 5.70420304e-08
 4.59241385e-06 4.87891450e-08 2.77591462e-08 4.16683207e-08 ...]",15366,125.087696
78,Uniform,50,L-BFGS-B-IS,471.9215775,95.57240971,"[-0.00771513 -1.          1.         -1.         -0.08515623 -1.
 -1.         -1.         -1.         -1.         -1.         -1.
 -1.         -1.         -1.         -1.         -1.          0.21912834
 -1.         -1.         -1.         -1.         -1.         -1.
 -1.        ]","      fun: 234.23779709215063
 hess_inv: <25x25 LbfgsInvHessProduct with dtype=float64>
      jac: array([ 4.26920714e-04,  1.41451059e-01, -1.97841881e+01,  3.77398427e+00,
        8.05717436e-03,  2.60201200e-01,  9.10642079e-01,  1.24511678e+00,
        3.75322841e+00,  8.88393097e-01,  1.03937041e+00,  7.93414084e-01,
        1.95381046e-01,  7.73237287e-01,  3.07868157e+00,  1.24210410e+00,
        6.97901787e-01,  5.89098438e-02,  5.31635539e-01,  2.88124774e+00,
        1.19597359e-01,  1.75588922e+00,  1.03044373e+00,  2.66554730e+00,
        1.66582506e+00])
  message: 'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH'
     nfev: 48
      nit: 19
     njev: 48
   status: 0
  success: True
        x: array([-0.00771513, -1.        ,  1.        , -1.        , -0.08515623,
       -1.        , -1.        , -1.        , -1.        , -1.        ,
       -1.        , -1.        , -1.        , -1.        , -1.        ,
       -1.        , -1.        ,  0.21912834, -1.        , -1.        ,
       -1.        , -1.        , -1.        , -1.        , -1.        ])",48,320.867061
